id,user_id,product_id,comment_dl,star_rating,post_time,upadate_time
19660987,1464528,66619715,"Mình may mắn tìm hiểu đc quyển sách này đúng giai đoạn mệt mỏi nhất trong công việc, nó đã cứu rỗi tinh thần mình thật sự.

Một quyển sách hay và thấm. Dù ở giai đoạn nào của cuộc đời đều nên đọc để thân- tâm-trí luôn là 1 khu vườn xuân, để tràn căng sức sống và mở ra mọi khả năng của bản thân mình!!!",5,2023-11-24 22:04:24,
19187519,25529761,66619715,"Sách này ban đầu mình nhìn tên không có ấn tượng lắm. Nhưng đọc thì rất hay, sách giúp mình chiêm nghiệm ra nhiều thứ và nhiều triết lí đáng để học. Mình đã take note được rất nhiều chi tiết hay. Mình biết ơn những giá trị sâu sắc quốn sách này mang lại.",5,2023-05-12 18:57:25,
18282005,11079819,5412667,"Lần đầu tiên phải lên ngay lập tức để đánh 5 sao cho đơn hàng và quyển sách này.
Về first new: từ cách đóng gói cho đến cách bạn truyền đạt thông điệp đến khách hàng thực sự tử tế, giá rẻ, chất lượng giấy tuy không quá xuất sắc nhưng với mình là phù hợp và ổn.
Về tiki: mình đã mua sách của Tiki rất nhiều lần, shipper của đơn này thực sự có tâm và tử tế sản phẩm được đóng gói đẹp.
Về nội dung quyển sách: chỉ có thể nói 1 câu, ai muốn tìm hiểu OKR thì nên mua.
thanks all.",5,2022-11-25 10:20:57,
11202195,5478374,5412667,"NGHI VẤN SÁCH GIẢ - cần TIKI giải đáp
Về nội dung thì có lẽ dòng sách ko phù hợp với mình nên thấy khô khan, đọc như tường trình. Đây là loại sách kể câu chuyện doanh nghiệp chứ không khái niệm OKR, Ko biết là do dịch thuật hay sao mà đọc thấy ngang ngang ko cuốn hút vào câu chuyện gì cả. Đọc như đọc báo vậy.
Điểm trừ lớn nhất là chất lượng sách. Cái bìa thì đẹp, nhưng ruột mỏng đến mức bề mặt giấy mốc bột giấy lên. Khiến cho chữ bị mốc, hình in bị mốc, cộng giấy kém chất lượng nên màu đục ko tương phản với chữ nên đọc xỉu lên xỉu xuống. Đọc chương 1 xong muốn buông xuôi luôn.
TÔI MUỐN ĐỔI TRẢ HÀNG",1,2021-07-16 00:10:59,
9580698,318283,5412667,"Cuốn sách này không phải là sách kỹ thuật, cũng không phải là sách hướng dẫn OKRs (Objectives and Key Results), mà nó chỉ là cuốn sách kể lại những câu chuyện thành công. 
Như lời tác giả, trên mạng hay trên giấy sách đã có nhiều bản in về phương pháp triển khai OKRs. Và cuốn sách này, chỉ là tổng quát OKRs đã thành công ra sao. Bằng những câu chuyên thực tế mà tác giả đã trải nghiệm, cuốn sách sẽ khơi gợi cho người đọc một cái nhìn tổng quát, va mong muốn háo hức để bắt tay vào thực hiện. 
Phù hợp với hầu hết mọi người, cho công ty để hoạch định chiến lược, cho phòng nhân sự để tổ chức đội ngũ, cho cá nhân để kế hoạch cuộc sống… cuốn sách thật sự đáng để đọc, dù chỉ đọc lướt qua. 
Đặc biệt, rất hữu ích cho những công ty nhỏ muốn vươn lên.
Đánh giá 8/10",4,2021-05-08 16:42:53,
11394836,690235,5412667,"Sách nguyên seal đẹp khỏi chê. Cũng khá dày bàn về việc tập trung vào những gì quan trọng nhất với công ty, giúp công ty đạt được mục tiêu lớn lao, hướng về tầm nhìn và sứ mạng chung. Rèn luyện tính kỷ luật, truyền đạt mục tiêu chính xác, thiết lập những chỉ số đo lường quá trình thực hiện và tập trung nỗ lực.",4,2021-07-23 14:17:04,
3084828,322573,5412667,"Đây là quan điểm cá nhân của mình. Có nhiều phong cách dịch khác nhau nhưng hi vọng dịch giả sử dụng cách dịch sát nghĩa và tôn trọng nguyên tác của cuốn sách được gọi là kinh thánh của ""OKRs"" này! Sách bản việt nhiều đoạn được dịch theo ý của dịch giả, thậm chí là những đề mục in đậm.
Vd: The Same *** dịch là Gà cùng một mẹ.
The Grand Cascade dịch là Từ trên xuống hay từ dưới lên?
Thật sự nên mua sách gốc thì hơn!",3,2020-03-01 12:07:15,
18282005,11079819,5412667,"Lần đầu tiên phải lên ngay lập tức để đánh 5 sao cho đơn hàng và quyển sách này.
Về first new: từ cách đóng gói cho đến cách bạn truyền đạt thông điệp đến khách hàng thực sự tử tế, giá rẻ, chất lượng giấy tuy không quá xuất sắc nhưng với mình là phù hợp và ổn.
Về tiki: mình đã mua sách của Tiki rất nhiều lần, shipper của đơn này thực sự có tâm và tử tế sản phẩm được đóng gói đẹp.
Về nội dung quyển sách: chỉ có thể nói 1 câu, ai muốn tìm hiểu OKR thì nên mua.
thanks all.",5,2022-11-25 10:20:57,
11202195,5478374,5412667,"NGHI VẤN SÁCH GIẢ - cần TIKI giải đáp
Về nội dung thì có lẽ dòng sách ko phù hợp với mình nên thấy khô khan, đọc như tường trình. Đây là loại sách kể câu chuyện doanh nghiệp chứ không khái niệm OKR, Ko biết là do dịch thuật hay sao mà đọc thấy ngang ngang ko cuốn hút vào câu chuyện gì cả. Đọc như đọc báo vậy.
Điểm trừ lớn nhất là chất lượng sách. Cái bìa thì đẹp, nhưng ruột mỏng đến mức bề mặt giấy mốc bột giấy lên. Khiến cho chữ bị mốc, hình in bị mốc, cộng giấy kém chất lượng nên màu đục ko tương phản với chữ nên đọc xỉu lên xỉu xuống. Đọc chương 1 xong muốn buông xuôi luôn.
TÔI MUỐN ĐỔI TRẢ HÀNG",1,2021-07-16 00:10:59,
9580698,318283,5412667,"Cuốn sách này không phải là sách kỹ thuật, cũng không phải là sách hướng dẫn OKRs (Objectives and Key Results), mà nó chỉ là cuốn sách kể lại những câu chuyện thành công. 
Như lời tác giả, trên mạng hay trên giấy sách đã có nhiều bản in về phương pháp triển khai OKRs. Và cuốn sách này, chỉ là tổng quát OKRs đã thành công ra sao. Bằng những câu chuyên thực tế mà tác giả đã trải nghiệm, cuốn sách sẽ khơi gợi cho người đọc một cái nhìn tổng quát, va mong muốn háo hức để bắt tay vào thực hiện. 
Phù hợp với hầu hết mọi người, cho công ty để hoạch định chiến lược, cho phòng nhân sự để tổ chức đội ngũ, cho cá nhân để kế hoạch cuộc sống… cuốn sách thật sự đáng để đọc, dù chỉ đọc lướt qua. 
Đặc biệt, rất hữu ích cho những công ty nhỏ muốn vươn lên.
Đánh giá 8/10",4,2021-05-08 16:42:53,
11394836,690235,5412667,"Sách nguyên seal đẹp khỏi chê. Cũng khá dày bàn về việc tập trung vào những gì quan trọng nhất với công ty, giúp công ty đạt được mục tiêu lớn lao, hướng về tầm nhìn và sứ mạng chung. Rèn luyện tính kỷ luật, truyền đạt mục tiêu chính xác, thiết lập những chỉ số đo lường quá trình thực hiện và tập trung nỗ lực.",4,2021-07-23 14:17:04,
3084828,322573,5412667,"Đây là quan điểm cá nhân của mình. Có nhiều phong cách dịch khác nhau nhưng hi vọng dịch giả sử dụng cách dịch sát nghĩa và tôn trọng nguyên tác của cuốn sách được gọi là kinh thánh của ""OKRs"" này! Sách bản việt nhiều đoạn được dịch theo ý của dịch giả, thậm chí là những đề mục in đậm.
Vd: The Same *** dịch là Gà cùng một mẹ.
The Grand Cascade dịch là Từ trên xuống hay từ dưới lên?
Thật sự nên mua sách gốc thì hơn!",3,2020-03-01 12:07:15,
11837360,11567627,7435647,"Sách chuẩn ạ lại được giá chiết khấu tốt rất ưng ý 🥰🥰
Thời gian này đọc sách là thiết thực và cũng hạn chế được nhiều thứ",5,2021-08-15 23:38:37,
19369101,1358328,7435647,"Sách rất hay, so với MKNS, mình thấy cuốn này hay hơn. Nội dung Rất cuốn hút. Mọi người nên mua đọc nha",5,2023-07-11 13:17:54,
20032019,16471886,7435647,"Sách đẹp, sách hay nên mua đọc",5,2024-11-16 17:42:50,
6883752,1521671,7435647,"Đây lại là một quyển sách thú vị của bác Nguyên Phong phóng tác. Sách đưa ta đi theo chuyến hành trình vào xứ tuyết của lạc ma Govinda với những hiện tượng siêu nhiên, những huyền thuật mà ta khó tin là có thật. Tác phẩm cho ta cái nhìn về thiên nhiên, con người, khí hậu, văn hóa xứ này. Quan trọng hơn hết, tác giả đã cung cấp cho người đọc những hiểu biết cơ bản về Mật tông Tây Tạng, qua đó nhắc nhở chúng ta hãy thức tỉnh, tu tập để giải thoát, đó cũng là mục đích chính mà Govinda đã viết ra tác phẩm này.",5,2021-01-11 20:43:51,
20031022,28475682,7435647,,4,2024-11-15 11:24:33,
11837360,11567627,7435647,"Sách chuẩn ạ lại được giá chiết khấu tốt rất ưng ý 🥰🥰
Thời gian này đọc sách là thiết thực và cũng hạn chế được nhiều thứ",5,2021-08-15 23:38:37,
19369101,1358328,7435647,"Sách rất hay, so với MKNS, mình thấy cuốn này hay hơn. Nội dung Rất cuốn hút. Mọi người nên mua đọc nha",5,2023-07-11 13:17:54,
20032019,16471886,7435647,"Sách đẹp, sách hay nên mua đọc",5,2024-11-16 17:42:50,
6883752,1521671,7435647,"Đây lại là một quyển sách thú vị của bác Nguyên Phong phóng tác. Sách đưa ta đi theo chuyến hành trình vào xứ tuyết của lạc ma Govinda với những hiện tượng siêu nhiên, những huyền thuật mà ta khó tin là có thật. Tác phẩm cho ta cái nhìn về thiên nhiên, con người, khí hậu, văn hóa xứ này. Quan trọng hơn hết, tác giả đã cung cấp cho người đọc những hiểu biết cơ bản về Mật tông Tây Tạng, qua đó nhắc nhở chúng ta hãy thức tỉnh, tu tập để giải thoát, đó cũng là mục đích chính mà Govinda đã viết ra tác phẩm này.",5,2021-01-11 20:43:51,
20031022,28475682,7435647,,4,2024-11-15 11:24:33,
19447525,28732244,136076266,,5,2023-08-10 11:41:35,
19447525,28732244,136076266,,5,2023-08-10 11:41:35,
19964910,433959,92551741,,5,2024-08-27 13:25:47,
19775969,12810369,92551741,,5,2024-02-20 20:18:33,
13571493,10350761,92551741,,5,2021-12-02 13:23:24,
19964910,433959,92551741,,5,2024-08-27 13:25:47,
19775969,12810369,92551741,,5,2024-02-20 20:18:33,
13571493,10350761,92551741,,5,2021-12-02 13:23:24,
19918657,6779577,273904200,Giao đúng sản phẩm,5,2024-07-04 21:29:35,
19976970,21726795,273904200,,5,2024-09-11 12:28:30,
19953739,1364947,273904200,,5,2024-08-13 21:35:30,
19934840,26562457,273904200,,5,2024-07-23 18:41:32,
19928787,11241513,273904200,,5,2024-07-16 14:52:43,
19918657,6779577,273904200,Giao đúng sản phẩm,5,2024-07-04 21:29:35,
19976970,21726795,273904200,,5,2024-09-11 12:28:30,
19953739,1364947,273904200,,5,2024-08-13 21:35:30,
19934840,26562457,273904200,,5,2024-07-23 18:41:32,
19928787,11241513,273904200,,5,2024-07-16 14:52:43,
19945524,7372768,52597663,"Nội dung sách mình cảm giác hơi bị phiến diện quá mức nhưng nhìn chung tác giả vẫn có một số góc nhìn khá độc đáo về số đông và số ít trong xã hội.
Đây có thể là trải nghiệm riêng của tác giả chứ k phải tư duy đúc kết từ các nghiên cứu và phân tích khoa học nên tùy theo quan điểm mỗi người sẽ có góc nhìn khác nhau về vấn đề.",4,2024-08-05 11:16:21,
13215298,22333904,52597663,"Mình vừa nhận được sách và quá hài lòng với chất lượng phục vụ của Tiki. Giao hàng nhanh, đóng gói chắc chắn, nhân viên giao hàng thân thiện. Nhận được cuốn sách này mình thực sự rất hạnh phúc luôn, sách còn có lớp bọc ở ngoài bìa nên k lo bị bẩn, sách đẹp, mới. Quá là ưng ý. Nội dung mình chưa đọc, do được *** Khánh Vy giới thiệu thấy hay nên mua🤩",5,2021-11-15 09:55:09,
17569329,20296695,52597663,"Cảm ơn quyển sách này vì đã giúp mình có 1 cái nhìn mới hơn về cuộc sống, để mình có động lực tìm đến những điều tốt hơn 👍, các bạn trẻ nên mua hay tìm đọc nó 1 lần để thay đổi tư duy nhé ❤",5,2022-08-31 18:54:07,
4756941,735549,52597663,"Em viết sách cực kỳ chất lượng. Cuốn nào cũng có góc nhìn khác biệt với số đông. Giá quá rẻ cho nội dung của nó.
Sự thật ở mọi góc tầng của xã hội công nghiệp được bóc ra 1 cách trần trụi nhất có thể. Giúp khai phóng tư duy con người. 
Em giúp mọi người tìm ra mục đích sống, biết cách tiêu tiền hợp lý, và quan trọng hơn cả là biết phải làm gì để tăng thu nhập, sống cuộc đời trọn vẹn và có ý nghĩa nhất. 
A thích nhất phần Từ vựng. Nó giống như bản tóm tắt nội dung của cuốn sách.
Chân thành cám ơn em!",5,2020-09-06 22:33:59,
17361694,27838108,52597663,"Sách đọc cực cuốn luôn ạ, từ trang đầu mình đã dc tác giả làm cho sáng mắt ra thêm nhiều vấn đề mà nhỏ lớn chưa từng nghĩ đến. 
Recommend cuốn này cho bạn nào còn trẻ như mình mà còn đang loay hoay chưa biết làm gì với cuộc đời của chính bạn.",5,2022-08-10 08:31:57,
19945524,7372768,52597663,"Nội dung sách mình cảm giác hơi bị phiến diện quá mức nhưng nhìn chung tác giả vẫn có một số góc nhìn khá độc đáo về số đông và số ít trong xã hội.
Đây có thể là trải nghiệm riêng của tác giả chứ k phải tư duy đúc kết từ các nghiên cứu và phân tích khoa học nên tùy theo quan điểm mỗi người sẽ có góc nhìn khác nhau về vấn đề.",4,2024-08-05 11:16:21,
13215298,22333904,52597663,"Mình vừa nhận được sách và quá hài lòng với chất lượng phục vụ của Tiki. Giao hàng nhanh, đóng gói chắc chắn, nhân viên giao hàng thân thiện. Nhận được cuốn sách này mình thực sự rất hạnh phúc luôn, sách còn có lớp bọc ở ngoài bìa nên k lo bị bẩn, sách đẹp, mới. Quá là ưng ý. Nội dung mình chưa đọc, do được *** Khánh Vy giới thiệu thấy hay nên mua🤩",5,2021-11-15 09:55:09,
17569329,20296695,52597663,"Cảm ơn quyển sách này vì đã giúp mình có 1 cái nhìn mới hơn về cuộc sống, để mình có động lực tìm đến những điều tốt hơn 👍, các bạn trẻ nên mua hay tìm đọc nó 1 lần để thay đổi tư duy nhé ❤",5,2022-08-31 18:54:07,
4756941,735549,52597663,"Em viết sách cực kỳ chất lượng. Cuốn nào cũng có góc nhìn khác biệt với số đông. Giá quá rẻ cho nội dung của nó.
Sự thật ở mọi góc tầng của xã hội công nghiệp được bóc ra 1 cách trần trụi nhất có thể. Giúp khai phóng tư duy con người. 
Em giúp mọi người tìm ra mục đích sống, biết cách tiêu tiền hợp lý, và quan trọng hơn cả là biết phải làm gì để tăng thu nhập, sống cuộc đời trọn vẹn và có ý nghĩa nhất. 
A thích nhất phần Từ vựng. Nó giống như bản tóm tắt nội dung của cuốn sách.
Chân thành cám ơn em!",5,2020-09-06 22:33:59,
17361694,27838108,52597663,"Sách đọc cực cuốn luôn ạ, từ trang đầu mình đã dc tác giả làm cho sáng mắt ra thêm nhiều vấn đề mà nhỏ lớn chưa từng nghĩ đến. 
Recommend cuốn này cho bạn nào còn trẻ như mình mà còn đang loay hoay chưa biết làm gì với cuộc đời của chính bạn.",5,2022-08-10 08:31:57,
19375081,7588377,13833466,"Giao hàng nhanh 2 ngày là nhận được, nhiều đầu sách hay chất lượng tầm giá ổn, có biên lai thanh toán của shop luôn thông tin rất rõ ràng, nội dung sách hay khỏi phải bàn vì một phần mình cũng đã chọn lọc những loại sách mà mình cần phải mua.sách in rất rõ nét đáng mua nha",5,2023-07-13 12:02:57,
19561537,15262778,13833466,"Nội dung sách khỏi phải bàn ạ, mình nghĩ ai cũng cần đọc để biết đến những phương pháp ăn tốt hơn, mặc dù trong cuộc sống không phải lúc nào cũng thực hiện được, nhưng là cứu tinh lúc tình trạng sức khoẻ của chúng ta lúc không tốt nè!

Tiki giao hàng siêu nhanh, được mã giảm giá nên khi nào mua cũng rẻ. Mua sách online thì nghĩ ngay đến Tiki Tranding không sợ sách giả nạ. Có mua gói bao sách nên không sợ sách bị dính bẩn.",5,2023-09-30 22:08:23,
19455014,1333575,13833466,"Sách đưa ra nhiều vấn đề khiến mình cần phải xem xét lại cách ăn uống của bản thân và gia đình bấy lâu nay. Tuy kiến thức trong sách nhiều, nhưng để áp dụng thực tế thì mình nghĩ, chúng ta phải suy xét thật kĩ lưỡng, bởi ko thể thay đổi chế độ ăn ngay lậo tức mà cần phải trải qua quá trình.",4,2023-08-13 11:40:36,
19444868,1849316,13833466,"Tiki giao hàng rất sớm, tối đặt sáng hôm sau có liền.
Hàng đến tay còn nguyên seal, không rách hay nhàu nát. 10/10 cho công tác của Tiki
Nội dung sách hay, mới mẻ, thích hợp cho những bạn đang muốn tìm hiểu về nghệ thuật ăn uống, cơ thể tự chữa lành. 8/10 cho nội dung.
Cảm ơn Tiki",5,2023-08-09 10:56:50,
18518455,5271702,13833466,"Mình đã đọc được 50% bằng máy đọc sách, thấy hay nên giới thiệu và mua cho mẹ với dì đọc. Thực sự bổ ích và rất khoa học, tuy nhiên khoa học này lại đi ngược lại với quan niệm trước giờ về ẩm thực nên sẽ ""không thể nào hiểu nổi"" với những ai có quan điểm truyền thống về ăn uống.",5,2022-12-27 18:49:16,
19375081,7588377,13833466,"Giao hàng nhanh 2 ngày là nhận được, nhiều đầu sách hay chất lượng tầm giá ổn, có biên lai thanh toán của shop luôn thông tin rất rõ ràng, nội dung sách hay khỏi phải bàn vì một phần mình cũng đã chọn lọc những loại sách mà mình cần phải mua.sách in rất rõ nét đáng mua nha",5,2023-07-13 12:02:57,
19561537,15262778,13833466,"Nội dung sách khỏi phải bàn ạ, mình nghĩ ai cũng cần đọc để biết đến những phương pháp ăn tốt hơn, mặc dù trong cuộc sống không phải lúc nào cũng thực hiện được, nhưng là cứu tinh lúc tình trạng sức khoẻ của chúng ta lúc không tốt nè!

Tiki giao hàng siêu nhanh, được mã giảm giá nên khi nào mua cũng rẻ. Mua sách online thì nghĩ ngay đến Tiki Tranding không sợ sách giả nạ. Có mua gói bao sách nên không sợ sách bị dính bẩn.",5,2023-09-30 22:08:23,
19455014,1333575,13833466,"Sách đưa ra nhiều vấn đề khiến mình cần phải xem xét lại cách ăn uống của bản thân và gia đình bấy lâu nay. Tuy kiến thức trong sách nhiều, nhưng để áp dụng thực tế thì mình nghĩ, chúng ta phải suy xét thật kĩ lưỡng, bởi ko thể thay đổi chế độ ăn ngay lậo tức mà cần phải trải qua quá trình.",4,2023-08-13 11:40:36,
19444868,1849316,13833466,"Tiki giao hàng rất sớm, tối đặt sáng hôm sau có liền.
Hàng đến tay còn nguyên seal, không rách hay nhàu nát. 10/10 cho công tác của Tiki
Nội dung sách hay, mới mẻ, thích hợp cho những bạn đang muốn tìm hiểu về nghệ thuật ăn uống, cơ thể tự chữa lành. 8/10 cho nội dung.
Cảm ơn Tiki",5,2023-08-09 10:56:50,
18518455,5271702,13833466,"Mình đã đọc được 50% bằng máy đọc sách, thấy hay nên giới thiệu và mua cho mẹ với dì đọc. Thực sự bổ ích và rất khoa học, tuy nhiên khoa học này lại đi ngược lại với quan niệm trước giờ về ẩm thực nên sẽ ""không thể nào hiểu nổi"" với những ai có quan điểm truyền thống về ăn uống.",5,2022-12-27 18:49:16,
13332841,327869,106362203,,5,2021-11-20 21:25:43,
13332841,327869,106362203,,5,2021-11-20 21:25:43,
18643763,8786857,100289392,"Sách siêu đẹp luôn, có mấy trang in màu. Giấy cũng rất đẹp. Nội dung thì khỏi phải bàn. Giao hàng nhanh nữa",5,2023-01-15 15:33:06,
19618783,702378,100289392,,5,2023-10-30 00:34:20,
19391068,6201752,100289392,Sách đẹp,5,2023-07-19 10:00:55,
16607126,17101135,100289392,giao hàng đúng hẹn. đóng gói cẩn thận. còn tặng kèm bookmark.,5,2022-06-07 09:57:08,
15272240,17204438,100289392,Tôi nghĩ mọi người nên đọc 2 cuốn sách nè. Sách ok. Tiki giao hàng rất nhanh,5,2022-03-05 18:09:21,
18643763,8786857,100289392,"Sách siêu đẹp luôn, có mấy trang in màu. Giấy cũng rất đẹp. Nội dung thì khỏi phải bàn. Giao hàng nhanh nữa",5,2023-01-15 15:33:06,
19618783,702378,100289392,,5,2023-10-30 00:34:20,
19391068,6201752,100289392,Sách đẹp,5,2023-07-19 10:00:55,
16607126,17101135,100289392,giao hàng đúng hẹn. đóng gói cẩn thận. còn tặng kèm bookmark.,5,2022-06-07 09:57:08,
15272240,17204438,100289392,Tôi nghĩ mọi người nên đọc 2 cuốn sách nè. Sách ok. Tiki giao hàng rất nhanh,5,2022-03-05 18:09:21,
19296075,7014639,143144259,,4,2023-06-15 14:04:06,
15355384,17653849,143144259,,5,2022-03-10 21:47:57,
19296075,7014639,143144259,,4,2023-06-15 14:04:06,
15355384,17653849,143144259,,5,2022-03-10 21:47:57,
19925446,21181006,129138419,,4,2024-07-12 11:35:42,
19925446,21181006,129138419,,4,2024-07-12 11:35:42,
11729962,22139236,106362265,"sách đẹp,giao hàng nhanh, thông báo baot tận ngày 23/8 mới giao tận nơi mà hai ngày đã mang đến",5,2021-08-10 21:08:37,
15110392,17134467,106362265,,5,2022-02-23 20:16:38,
11729962,22139236,106362265,"sách đẹp,giao hàng nhanh, thông báo baot tận ngày 23/8 mới giao tận nơi mà hai ngày đã mang đến",5,2021-08-10 21:08:37,
15110392,17134467,106362265,,5,2022-02-23 20:16:38,
19761945,919665,248947073,ng dịch cái tiêu đề đã thấy chẳng có chút kiến thức gì. hay là alpha dùng bot để dịch sách ko biết. sách của alpha là loại nội dung trung bình,1,2024-02-06 13:09:48,
19096784,10658636,248947073,"Sách mới, đẹp, dịch vụ tốt. Giao hành tiki rất chuyên nghiệp",5,2023-04-16 10:55:26,
19344785,9728972,248947073,,5,2023-07-02 20:44:55,
19761945,919665,248947073,ng dịch cái tiêu đề đã thấy chẳng có chút kiến thức gì. hay là alpha dùng bot để dịch sách ko biết. sách của alpha là loại nội dung trung bình,1,2024-02-06 13:09:48,
19096784,10658636,248947073,"Sách mới, đẹp, dịch vụ tốt. Giao hành tiki rất chuyên nghiệp",5,2023-04-16 10:55:26,
19344785,9728972,248947073,,5,2023-07-02 20:44:55,
2632480,7236962,32530122,"Thực sự có quá nhiều điều để nói về câu chuyện của Elizabeth Holmes. 

Cô tài năng, cô thông minh cô tham vọng. Và cũng chính điều đó đã tạo ra và giết chết Theranos. 

Chúng ta đều sống trong thời kì mà người ta khao khát thay đổi, dù chỉ là một thói quen nhỏ.",5,2019-11-12 20:48:46,
6098853,9636828,32530122,"Bìa rách, hình như màu bìa k giống với hình mẫu lắm.",1,2020-12-11 15:21:13,
4671250,18255377,32530122,"sách được gói bọc cẩn thận, tuy nhiên bìa sách hơi sỉn và có chút xước ở mép sách. nhìn chung là sách ổn.",4,2020-08-29 16:49:17,
10761539,5589004,32530122,"Mình thích cuốn sách này, khá thú vị",5,2021-06-30 09:15:28,
15664103,5177504,32530122,,4,2022-03-29 16:54:01,
2632480,7236962,32530122,"Thực sự có quá nhiều điều để nói về câu chuyện của Elizabeth Holmes. 

Cô tài năng, cô thông minh cô tham vọng. Và cũng chính điều đó đã tạo ra và giết chết Theranos. 

Chúng ta đều sống trong thời kì mà người ta khao khát thay đổi, dù chỉ là một thói quen nhỏ.",5,2019-11-12 20:48:46,
6098853,9636828,32530122,"Bìa rách, hình như màu bìa k giống với hình mẫu lắm.",1,2020-12-11 15:21:13,
4671250,18255377,32530122,"sách được gói bọc cẩn thận, tuy nhiên bìa sách hơi sỉn và có chút xước ở mép sách. nhìn chung là sách ổn.",4,2020-08-29 16:49:17,
10761539,5589004,32530122,"Mình thích cuốn sách này, khá thú vị",5,2021-06-30 09:15:28,
15664103,5177504,32530122,,4,2022-03-29 16:54:01,
18966409,11635033,104268041,,5,2023-03-16 15:34:54,
18966409,11635033,104268041,,5,2023-03-16 15:34:54,
12385521,1006504,106362420,,5,2021-09-30 21:08:03,
12385521,1006504,106362420,,5,2021-09-30 21:08:03,
19987189,1415926,56753902,Một quyển sách xuất sắc. Khá ngạc nhiên qua góc nhìn của giáo sư Micheal Puett mọi người sẽ thấy một cách hiểu hoàn toàn khác biệt và thú vị về đạo giáo. Không còn những suy nghĩ tiêu cực về đạo giáo,5,2024-09-22 21:56:50,
19988696,29252685,56753902,"Sách in rất đẹp, bao gói cho vận chuyển rất OK. Chưa đọc nên chưa biết nội dung thế nào.",5,2024-09-24 20:11:39,
9639720,204853,56753902,"Sách viết về triết lý sống của các bậc Thánh nhân như Lão tử, Trang Tử, Chúa Giê-xu.... Các triết lý của 1 vị thôi đã rất nhiều nhưng được cô đọng và tiêu biểu trong một quyển sách thì cũng đáng quý. Học và sống được với những nguyên lý này thì quả là hạnh phúc.",5,2021-05-11 11:37:07,
19896035,5785472,56753902,Sách hay và ý nghĩa,5,2024-06-08 11:44:30,
19951119,11625595,56753902,,4,2024-08-11 09:15:45,
19987189,1415926,56753902,Một quyển sách xuất sắc. Khá ngạc nhiên qua góc nhìn của giáo sư Micheal Puett mọi người sẽ thấy một cách hiểu hoàn toàn khác biệt và thú vị về đạo giáo. Không còn những suy nghĩ tiêu cực về đạo giáo,5,2024-09-22 21:56:50,
19988696,29252685,56753902,"Sách in rất đẹp, bao gói cho vận chuyển rất OK. Chưa đọc nên chưa biết nội dung thế nào.",5,2024-09-24 20:11:39,
9639720,204853,56753902,"Sách viết về triết lý sống của các bậc Thánh nhân như Lão tử, Trang Tử, Chúa Giê-xu.... Các triết lý của 1 vị thôi đã rất nhiều nhưng được cô đọng và tiêu biểu trong một quyển sách thì cũng đáng quý. Học và sống được với những nguyên lý này thì quả là hạnh phúc.",5,2021-05-11 11:37:07,
19896035,5785472,56753902,Sách hay và ý nghĩa,5,2024-06-08 11:44:30,
19951119,11625595,56753902,,4,2024-08-11 09:15:45,
19331000,24786843,242492714,"Sách đẹp, giá hợp lý",5,2023-06-27 20:03:41,
19331000,24786843,242492714,"Sách đẹp, giá hợp lý",5,2023-06-27 20:03:41,
16226898,16726778,107428036,"giao hàng nhanh, dịch vụ tốt",5,2022-05-07 10:10:27,
16226898,16726778,107428036,"giao hàng nhanh, dịch vụ tốt",5,2022-05-07 10:10:27,
17694371,7907394,92004143,,5,2022-09-14 19:58:58,
14884562,13527130,92004143,,5,2022-02-10 17:21:55,
13773687,20299484,92004143,,5,2021-12-12 17:21:39,
13068298,17217154,92004143,sách hay,5,2021-11-08 09:37:25,
17694371,7907394,92004143,,5,2022-09-14 19:58:58,
14884562,13527130,92004143,,5,2022-02-10 17:21:55,
13773687,20299484,92004143,,5,2021-12-12 17:21:39,
13068298,17217154,92004143,sách hay,5,2021-11-08 09:37:25,
18643763,8786857,100289392,"Sách siêu đẹp luôn, có mấy trang in màu. Giấy cũng rất đẹp. Nội dung thì khỏi phải bàn. Giao hàng nhanh nữa",5,2023-01-15 15:33:06,
19618783,702378,100289392,,5,2023-10-30 00:34:20,
19391068,6201752,100289392,Sách đẹp,5,2023-07-19 10:00:55,
16607126,17101135,100289392,giao hàng đúng hẹn. đóng gói cẩn thận. còn tặng kèm bookmark.,5,2022-06-07 09:57:08,
15272240,17204438,100289392,Tôi nghĩ mọi người nên đọc 2 cuốn sách nè. Sách ok. Tiki giao hàng rất nhanh,5,2022-03-05 18:09:21,
18643763,8786857,100289392,"Sách siêu đẹp luôn, có mấy trang in màu. Giấy cũng rất đẹp. Nội dung thì khỏi phải bàn. Giao hàng nhanh nữa",5,2023-01-15 15:33:06,
19618783,702378,100289392,,5,2023-10-30 00:34:20,
19391068,6201752,100289392,Sách đẹp,5,2023-07-19 10:00:55,
16607126,17101135,100289392,giao hàng đúng hẹn. đóng gói cẩn thận. còn tặng kèm bookmark.,5,2022-06-07 09:57:08,
15272240,17204438,100289392,Tôi nghĩ mọi người nên đọc 2 cuốn sách nè. Sách ok. Tiki giao hàng rất nhanh,5,2022-03-05 18:09:21,
12804348,7890560,106362745,"Sách hay
Giao hàng tốt",5,2021-10-24 15:06:48,
12804348,7890560,106362745,"Sách hay
Giao hàng tốt",5,2021-10-24 15:06:48,
17635840,24589940,127033290,,5,2022-09-08 21:48:50,
17635840,24589940,127033290,,5,2022-09-08 21:48:50,
