source,id,comment_dl,post_time,product_id,star_rating,update_time,user_id
tiki.vn,19453907,"",,180584741,5,,28140956
tiki.vn,19453963,Thấy mn phàn nàn sách k dc bọc gì k ship nên hơi lo tuy nhiên sách khi mình nhận dc cũng dc bọc qua 1 lớp giấy bóng mỏng nên sách vẫn nguyên vẹn rất ok,,205581885,5,,22990801
tiki.vn,19454407,"Nội dung sách hay, đọc rất cuốn và buồn, để lại cho m nhiều cảm xúc đan xen lẫn lộn.
Hình thức sách thì có nhiều lỗi, như này mình cũng k biết do bên phát hành hay do người vận chuyển nữa, sách được bọc 1 lớp túi màng bọc nilon và 1 tấm giảm sóc bìa carton",,247858753,5,,817878
tiki.vn,19454416,"sách mới, đẹp, hịn. về nội dung thì chưa đọc nhưng mình mua sách cùng tác giả thấy có ích nên mua tiếp. chắc ok",,275190399,5,,213624
tiki.vn,19454912,"Quyển sách này thực sự phù hợp cho những ai đang bị những giá trị vật chất chi phối quá nhiều, thực hành tìm kiếm sự bình thản là mục mà mình yêu thích và cảm thấy hiệu quả nhất, mọi người nên mua nhé ❤",,225912339,5,,20296695
tiki.vn,19457477,"đóng gói kĩ, giáo hàng nhanh, giá hợp lí",,90985718,5,,22464116
tiki.vn,19458657,"Mình mua sách nhân dịp kỉ niệm 47 năm phát hành sách của fahasa. Mới đặt hôm qua hôm nay anh shipper giao rồi quá nhanh luôn ạ hí hí.
Cây highlight cũng dễ ra màu, ko biết xài mau khô ko â
Sách công nghệ hướng dẫn bổ sung kiến thức theo chương trình mới của bộ giáo dục.
Cuốn thứ 2 là của thiền sư đại đức tại Hàn Quốc. Những bài học đúc kết từ cuộc đời từng trải, sự giác ngộ giúp ông nhận ra bản ngã cái tôi để hoàn thiện hơn bản thân. Không chỉ của riêng ông mà còn chia sẻ đến mọi người giúp ích cho cuộc sống.
Thiền sư Thích Nhất Hạnh từ lâu đã có cách nhận biết thức tỉnh nhân sinh. Cách tiếp cận của ông gần gũi, ngắn gọn và dễ hiểu, dễ đi vào lòng người đặc biệt là giới trẻ. Quan điểm tiến bộ của cố đại sư cởi mở và chắc sẽ còn sống mãi về sau.
Trai tây hay trai ta vì đến từ các vùng miền khác nhau, cho nên khác nhau về văn hóa và có những điểm cuốn hút riêng, bổ sung cho nhau. Tác giả khi viết đã cho độc giả thấy vẻ đẹp muôn màu của tình yêu, không mang sự phiến diện mà lại rất thực tế, và hóm hỉnh dí dỏm nữa.",,3954355,5,,13963518
tiki.vn,19460208,"Tiki giao hàng cực nhanh ạ, mình đặt từ sáng mà tầm trưa chiều đã giao đến nơi rồi 😍 Sách được bọc cẩn thận, không bị móp, bookmark đẹp. Về phần nội dung, mình cảm nhận đọc khá rùng rợn, không khuyến khích đọc buổi tối 🥲 tên sách về chủ đề phân tích tâm lý tội phạm nhưng mình thấy chưa đào sâu nhiều, chỉ nói khá sơ sài. Chủ yếu là giới thiệu các vụ án kinh hoàng huhu",,106863963,5,,1028014
tiki.vn,19461122,"Mình mua lại.
Ở lần tái bản này, bìa sách có một màu xanh mình rất thích.
Giao hàng nhanh.
Đóng gói kỹ càng.",,48629535,5,,528729
tiki.vn,19461560,"Sách in đẹp, rõ ràng. Nội dung hay, ý nghĩa, có thể đọc đi đọc lại.",,8021467,5,,681045
tiki.vn,19461646,"Nội dung sách rất hay, đọc xong sách cảm thấy rất nhẹ nhàng. Sách có các bài luyên tập, cũng như các câu hỏi để tự mình nhìn nhận quan xác chính mình. Thật sự rất hài lòng. 
Cảm ơn Tiki đã giao hàng rất nhanh. Chất lượng sách rất tốt.",,124767703,5,,6300045
tiki.vn,19463062,"Một cuốn sách tuyệt vời. Một cống hiến tổng quát, sâu rộng, dễ hiểu,….
Một trong những cuốn sách hay nhất của tác giả Việt mình từng đọc. Chân thành cảm ơn tác giả (sách đã đọc nên hơi tơi tả nhưng lúc đóng gói rất kỹ càng kĩ lưỡng)",,85923342,5,,8936249
tiki.vn,19464848,"Cái cần nhất là chất liệu giấy như thế nào,màu giấy in ra sao, năm xuất bản bao nhiêu, số trang, có phiên âm tên riêng ko? thì hiếm khi nào ghi rõ trên thông tin sản phẩm. Người mua hàng online rất cần những cái đó, vì có được trực tiếp cầm nắm sản phẩm đâu. 
'Miền đất hứa' Chất liệu giấy mịn, màu hơi ngả vàng, ko phải giấy xốp dễ ố vàng, hút ẩm. Đánh giá tốt.
Năm xb 2021. Có bọc màng PE. 5* vì chất lượng tốt so với giá t mua được.",,152875147,5,,8545370
tiki.vn,19466745,"Mình nhận hàng đến nay đã được một tuần. Khi đặt hàng đã chọn và cung cấp thông tin xuất hoá đơn. Tuy nhiên khi nhận được hàng, tôi đã nhắn cho shop nhưng không thấy trả lời lại. Khi yêu cầu Tiki hỗ trợ thì Tiki báo shop sẽ xuất hoá đơn trong vòng 7 ngày. Cho đến nay vẫn chưa nhận được hoá đơn",,72689369,1,,1325304
tiki.vn,19467061,Mình không chỉ đọc mà còn có sở thích sưu tầm sách. Chính vì vậy mình mong những quyển sách nhận được nó là đẹp nhất chứ không phải rách và toàn vết dao nham nhở ở gáy sách như này. Trước giờ mình đặt sách ở đây có bao giờ tồi như này đâu mà sao giờ đây chán vậy. Đặt cả bộ 3 quyển mà không có quyển nào lành lặn cả.,,260811707,1,,15070922
tiki.vn,19468739,"Best seller nên mình mua về đọc và hiện tại thấy khá hay. Cuốn sách thực tế về việc sống cần tập trung những điều mình thực sự muốn làm. Bổ ích 🤗 Bìa sách mới, đẹp và giao hàng nhanh",,139303869,5,,29156917
tiki.vn,19469471,"Một trong những cuốn sách thú vị nhất đã từng đọc. Các bạn nào thích tìm hiểu về chính trị có thể tìm đọc. Sách sẽ giải thích những quyết định của các nước trên thế giới, vd như tại sao họ lại tiến hành những cuộc chiến tranh. Sách giúp mình hiểu hơn về những vùng mình chưa có cơ hội tìm hiểu như Châu Phi, Mỹ Latinh. Rất đáng đọc nhé !!!",,73787185,5,,12530891
tiki.vn,19469833,"",,244300829,5,,13448597
tiki.vn,19470105,"Sách rất hay, rất giữ ích",,195624160,5,,11640689
tiki.vn,19471283,"Tiki giao hàng siêu nhanh, sách được đóng gói cẩn thận, giấy dày, hình vẽ và nội dung rất dễ thương 💖",,207841177,5,,108964
tiki.vn,19471527,"Quyển này đọc cực kỳ hay, mình đang đọc những phần cuối của sách. Sách nói về vấn đề lưu thông máu, các tình trạng sức khoẻ, biểu hiện được tác giả liệt kê chi tiết, dễ hiểu từ kinh nghiệm quan sát, theo dõi và chữa bệnh của ông, đặc biệt với chị em phụ nữ và rút ra kết luận hầu như những vấn đề ta đang gặp phải ở thời hiện đại hoá này đều bắt nguồn từ lưu thông máu, nhất là chị em phụ nữ và khi mình đọc mình thấy vấn đề sức khoẻ của mình ở trong đó. 

Sách thật sự hay và đáng đọc và các bạn nên mua kèm cuốn ""Phương pháp ăn uống cải thiện lưu thông máu"" của cùng tác giả để tham khảo và điều chỉnh chế độ ăn của mình giúp cải thiện sức khoẻ nhé!",,95311757,5,,7975293
tiki.vn,19472197,"Tuyệt vời :)
Luôn ủng hộ đề tài Lịch sử Việt Nam !!!",,14453314,5,,5169835
tiki.vn,19472920,"• Rất thích Tiki ở chỗ giá rẻ và giao hàng nhanh. Mình đặt hàng vào 11h đêm hôm trước, trưa hôm sau Tiki giao rồi.
• Tuy nhiên đóng gói vẫn còn khá sơ sài, cuốn có bọc nylon bên ngoài, cuốn không.
• Còn về nội dung mình chưa đọc nên chưa đánh giá được.",,750578,5,,16903808
tiki.vn,19472922,"• Rất thích Tiki ở chỗ giá rẻ và giao hàng nhanh. Mình đặt hàng vào 11h đêm hôm trước, trưa hôm sau Tiki giao rồi.
• Tuy nhiên đóng gói vẫn còn khá sơ sài, cuốn có bọc nylon bên ngoài, cuốn không.
• Còn về nội dung mình chưa đọc nên chưa đánh giá được.",,243097256,5,,16903808
tiki.vn,19476335,"Sách không bị quăn mép, lỗi hư hỏng bên ngoài. Bên trong có chỗ in chưa viết hoa nhưng mà lỗi kỹ thuật nên không sao, giá và chất lượng đều ổn áp cả. Hứa hẹn sẽ đặt tiếp nhae.",,219148748,5,,27116236
tiki.vn,19477124,"",,198787062,4,,26653517
tiki.vn,19478052,"ưng lắm ạ. Lúc mới nhận hàng có *** đến câu 35 của đề thi thptqg, thấy oki lắm mng, kết quả hiển thị nhanh. Mình có thử bấm shift solve của mấy công thức dài ngoằn của Lý thì cũng hiển thị nhanh lắm. Bàn phím cũng nhạy, lướt như gió luôn í hihi. Màu máy thì đẹp cực :33 Có thử *** tem chống giả và kích hoạt bảo hành được ạ. Không biết dùng lâu thì như thế nào, nma hiện tại thì thấy rất hài lòng ạ",,104769768,5,,29366930
tiki.vn,19479728,Sách giáo rất nhanh. Mình hay mua sách của Tiki nma giờ mới viết đánh giá. Bọc sách rất cẩn thận mà giá rẻ hơn nhà sách. Anh shipper bo mình tận 2k dễ thương xỉu,,48629535,5,,7694210
tiki.vn,19482822,Một trong những cuốn sách nhất định phải đọc ❤️ mình thực sự rất thích ❤️,,252098916,5,,1485926
tiki.vn,19485273,"",,244300829,5,,1989007
tiki.vn,19485317,"Nhaf bán bọc sách mình rất hài lòng, cực thích, chỉnh chu, cẩn thận, có cả màng bọc seal.
Đọc được gần 20 trang, nội dung, từ ngữ khá hút với bản thân mình. Về sau thì chưa đọc nên chưa biết.

Cám ơn tác giả, nxb và cám ơn Tiki.",,50322710,5,,9899731
tiki.vn,19485827,"Sản phẩm có chất lượng đúng như mô tả, đóng gói chắc chắn, rất đáng tiền, giao hàng nhanh. P/s: Không có thời gian chụp hình nên mình lấy đỡ hình trên mạng up",,252795775,5,,7178520
tiki.vn,19485861,"Sản phẩm có chất lượng đúng như mô tả, đóng gói chắc chắn, rất đáng tiền, giao hàng nhanh. P/s: Không có thời gian chụp hình nên mình lấy đỡ hình trên mạng up",,121635154,5,,7178520
tiki.vn,19486245,Mua sách với giá cực rẻ nội dung đầy đủ. Chưa đọc hết nên chưa biết đánh giá như thế nào,,195545304,5,,6672113
tiki.vn,19486573,"Giao hàng nhanh, sách k bt như nào nhưng tư vấn rất nhiệt tình.",,214186194,5,,29368555
tiki.vn,19488400,"Sách đẹp, có bọc seal, kh gập góc, 5⭐️",,1702825,5,,24660692
tiki.vn,19488532,"Giao hàng nhanh không tưởng, mình mua nhiều sách và sp trên tiki rồi, chưa bao giờ thất vọng. Quay về cuốn sách 2030, tác giả cho chúng ta những dự báo có căn cứ về năm 2030 đang đến rất gần về nhân khẩu học, công nghệ, tài chính,... Nói chung, bạn nào tò mò về thế giới năm 2030 và muốn trang bị những kỹ năng, kiến thức mới để thích nghi với thế giới mới thì mình khuyến nghị nên đọc cuốn này nhé.",,171556602,5,,1126705
tiki.vn,19489486,"Rất bổ ích và hay, sách đẹp mắt nội dung ý nghĩa đã đọc . Sách đóng gói giao hàng cẩn thận ko trầy xước",,124767704,5,,16002114
tiki.vn,19490376,"Sách xinh lắm, mình đọc được nửa cuốn rồi đọc thấy chill chill, nhẹ nhàng, đôi khi thấy được chữa lành.",,204771676,5,,17604139
tiki.vn,19491703,"Mơ hồ, không rõ ràng về nghiệp. Chưa hiểu thật sâu sắc về đạo phật. Cách áp dụng chưa cụ thể, khoa học",,116406678,2,,10486548
tiki.vn,19492317,"",,244300829,5,,22001979
tiki.vn,19494380,"Nội dung sách đọc bánh cuốn, đọc liền tù tì không dứt 2 đêm. Tuy sợ nhưng vẫn cảm thấy tò mò, tác giả phá án = pháp y cực đỉnh. Hay!!!",,271317275,5,,85616
tiki.vn,19494907,Sách đẹp hơn mình tưởng. Nội dung tuyệt vời. Mình có mua bản cũ đọc nhiều nát hết sách nên mua bản mới. Mỗi người kinh doanh hay bán hàng nên đọc nhé.,,59262880,5,,9138880
tiki.vn,19495387,"Shop guao hàng nhanh, sách in sắc nét, muốn mua bản đặc biệt mà mãi k có nên đành mua tạm bản thường. Nên mua nha mọi người",,270234757,5,,23693064
tiki.vn,19495969,"Mình chưa đọc cuốn này, mình nghe review lả đọc cuốn này sau đại dương đen kiểu như chữa lành lắm luôn, đại dương đen đọc hay lắm nhưng mà cũng đau lòng lắm luôn",,206837303,5,,5485023
tiki.vn,19496237,"Nội dung sách khá hay. Mình đã nghe qua audio, và mua để đọc lại những chỗ thích.",,50475521,5,,13232021
tiki.vn,19497023,Mình vô tình đặt mua nhầm 2 quyển nên bị dư 1 quyển (mình có dùng bookcare bọc sách lại đẹp đẽ luôn). Bạn nào ở tphcm nhu cầu thì nhắn mình pass lại 50k nha,,167301575,5,,5750919
tiki.vn,19502421,"Bìa sách và các tranh minh họa rất dễ thương, mình cho học trò (dưới 7t) xem thì mấy bạn cũng thích lắm :))) 
Chất lượng giấy tốt
Nội dung mình chưa đọc hết, nhưng cũng cảm được công sức của tác giả trong thế giới tưởng tượng này rồi
(Mình không chụp ảnh sách, vì nhiều người cũng chụp rồi, nên mình gửi ảnh của mấy đứa nhỏ lớp mình :)))",,270234757,5,,9014038
tiki.vn,19503512,"Thời gian mình đọc sách của ông cũng là lúc mình vượt qua giới hạn. Một lời văn giản dị, một chặng đường dài",,120219394,5,,26039979
tiki.vn,19503520,"Cũng được, một liều an thần tạm thời. Dịch văn giản dị, gần gũi, ấm áp, tuyệt vời. Tuy nhiên nội dung rất hời hợt. Cảm ơn cuốn sách.",,3639597,4,,26039979
tiki.vn,19504148,"Mấy khúc đầu thấy cũng hay á nhưng càng về sau mìk thấy tác giả chú tâm vào chuyện thất tình hay tình yêu hơn.... Nó không phù hợp cho mấy bạn còn nhỏ í vs lại sách không dày như mìk nghĩ,  mỏng và ít chữ lắm ak, nhưg đc cái là ship nhanh, đóng hàng cẩn thậ, shiper cute nên th cx ổn👍 Các bạn trên 13t thì nên mua hơn",,76388962,4,,29360274
tiki.vn,19504693,"",,206678865,5,,28816042
tiki.vn,19506898,"Sách có nội dung rất hay, bìa đẹp, shiper giao nhanh hơn 2 ngày mặc định và rất tốt nhé có điều sách hơi bị xước và bụi mặc dù thấy đã đc đóng gói cẩn thận :/ Nhưg ổn lắm nha mng nên mua 9₫",,248930292,5,,29360274
tiki.vn,19507328,"Giao nhanh vô cùng luôn á, sách thì đang thẩm dần rùi mới bt hay k",,249875150,5,,5100689
tiki.vn,19507743,"",,198925135,5,,10005963
tiki.vn,19508659,Sách thì hay mà…. Dân đọc sách mà sách bị như vầy thì y như tim bị xé ngàn mảnh!!!,,247446852,1,,179661
tiki.vn,19508698,"Sách xịn, 1 màu rõ nét, điểm trừ sách in giấy bóng làm loá mắt khi đọc",,275625701,4,,27843953
tiki.vn,19511551,tốt,,260811338,5,,1395007
tiki.vn,19512244,"Hay, hấp dẫn, đúng những cái mình đang tìm kiếm. Rút ra được nhiều bài học bổ ích.",,99511241,5,,11262315
tiki.vn,19512352,"- Ship: rất nhanh
- Sách được bọc cẩn thận, nhận sách mới nguyên còn thơm mùi giấy mới, in nét, giấy đẹp, ko có gì để chê cả 
- Nội dung: chưa đọc",,275243138,5,,22526703
tiki.vn,19514457,"mình mới nhận sách, giao nhanh lắm nha, rất là ưng luôn nha, sách dày dặn bìa đẹp đúng chuẩn,  sau khi đọc sẽ có cảm nhận tiếp nha, hihi",,205581885,5,,15445923
tiki.vn,19515426,"shop nên xem lại phần đóng gói, shop để quyển sách vào một cái hộp rộng hơn mà không có túi bóng hay gì đó để vào, rút cuộc quyển sách đã bị mốp 1 cạnh, vì quyển sách khá nặng nên e nghĩ shop nên quấn túi chống va đập cho sách để khách hàng có trả nghiệm tốt nhất đồng thời cũng đang tôn trọng khách hàng. Vì sách hay nên vẫn cho 5✩ nè.",,274498228,5,,29407212
tiki.vn,19516052,"Sách giúp mình học cách bình tĩnh hơn và ý thức được việc bản thân đang làm hay những cơn nóng giận. Giúp mình vỗ về và yêu thương những đau khổ, tổn thương trong quá khứ. Sách sẽ là nơi khi bạn mệt mỏi vs mọi thứ, hãy đọc để cảm thấy tâm mình an lành và nhẹ nhàng hơn.",,69644748,5,,29089050
tiki.vn,19516211,"Giáo hàng nhanh, đúng như dự kiến, nội dung cũng ok, shipper nhiệt tình thân thiện",,242424688,5,,8352459
tiki.vn,19516349,"Cách dẫn chuyện hay, đan xen lời kể của các nhân vật, kể cả là người sống hay đã mất. Nói vè nhiều vấn đề trong xã hội hiện đại như kỳ thị ***, lạm dụng mạng xẽ hội. Tuy là người trong cùng một gđ nhưng mỗi người lại có câu chuyện, góc nhìn, mối bận tâm khác nhau. Plot twist bất ngờ, nhưng mà nó lại giải thích hợp lý cho mọi chi tiết trong truyện. Màu truyện hơi tăm tối u buồn, sự u buồn này ám vào cả cuộc đời của các nhân vật và nơi mà họ sống.",,247858753,5,,6116435
tiki.vn,19517929,"Tiki giao rất đúng giờ luôn nha , đóng gói siêu đẹp và chỉn chu , sách mới và thơmm 1000 đỉm",,54266567,5,,29390478
tiki.vn,19518132,"sách in rõ nét, chất lượng , nội dung đảm bảo",,198787062,5,,16582048
tiki.vn,19518323,"Sách cần thiết cho lâp trình viên và học sinh, sinh viên ngành khoa học máy tính",,173745189,5,,18351499
tiki.vn,19521132,"",,185232569,5,,5122511
tiki.vn,19521414,"Review kỹ một chút để mn cân nhắc khi đọc
- Hình thức: OK sách thơm mới
- Nội dung: khá là…thất vọng. Tuy giọng văn rất hoa mỹ nhưng mình vẫn không thẩm được cốt truyện rằng main rành rành là người thứ 3. Và cả câu chuyện 4 mấy chương là để đi tìm lại quá khứ của người phụ nữ yêu cùng lúc 2 người, và cũng công khai yêu 2 người như vậy. Chắc do tư tưởng hơi không giống với tác giả nên dù hành văn có hay đến đâu, cảnh vật miêu tả cực kỳ sinh động, mình vẫn ko muốn đọc lại lần 2 😂
- Hành văn: nhiều so sánh, 10 câu thì 9 câu so sánh, cực kỳ sinh động và hoa mỹ, cái này học hỏi để tự viết sách viết truyện khá OK :v
- Ý nghĩa: nhìn thẳng vào sự thật để chữa lành chứ ko phải chạy trốn, nói chung ý nghĩa OK mà cốt truyện hơi lệch lạc tí thôi 😌",,56454897,5,,27337068
tiki.vn,19522198,"Hay!! Dễ đọc, ghi nhớ và học hỏi, lối viết văn dùng sự việc để phân tích chứ không gò bó cưỡng ép người đọc.",,124767712,5,,1118650
tiki.vn,19523296,"Một câu chuyện nối tiếp với nhiều màu sắc và nhiều cảm xúc. Cuốn tới mức mình không bỏ sách xuống được ý. Đời hơn, sâu hơn, sáng hơn và cả... đau hơn nữa. 
Cuối Bear Town 1, mình lăn tăn về cái kết 10 năm sau của các nhân vật, vì tác giả hé mở nhưng không tiết lộ ai sẽ nhận đc cái kết nào. Bear Town 2 cho mình đáp án bất ngờ, thật sự, hợp lý.",,271162836,5,,1201189
tiki.vn,19524076,Cần liên hệ người đặt trc khi giao hàng,,260811338,5,,6633176
tiki.vn,19524106,"SÁCH HAY NHA MN. ĐÓNG GÓI LÀM CŨ GIẤY 1 CHÚT NHƯNG THÔI, SÁCH QUÁ HAY LUÔN. NÊN ĐỌC ĐỂ HIỂU THÊM VỀ SỨC KHỎE NHÉ MN. LÀM GÌ TRÊN ĐỜI CẦN SỐNG KHỎE MỚI CÓ THỂ THỰC HIỆN ĐIỀU MONG MUỐN.",,275190399,5,,8410522
tiki.vn,19524214,"Nên mua nha mn
Sách in đẹp
Nội dung hay, dễ hiểu",,195624160,5,,20477106
tiki.vn,19526253,"Nội dụng hấp dẫn, in ấn sắc nét, chất lượng lượng giấy tốt, hình thức đẹp.",,205033951,5,,28391752
tiki.vn,19527441,"",,260811328,5,,1269789
tiki.vn,19530464,"",,260811338,4,,17899316
tiki.vn,19530802,"Gia đình có thể mang lại sự ấm áp và hạnh phúc nhưng cũng có thể là nguồn gốc của khổ đau. Khi nhận biết được môi trường và ảnh hưởng từ người nuôi dưỡng, ta sẽ nhận thức tốt hơn về di truyền xã hội - cách chúng ta chọn bạn đời và đối xử với con cái",,49747007,5,,5684763
tiki.vn,19532080,"Sách rất đẹp.
Nội dung sách là những chia sẻ của ông Obama về gia đình mình, từ thời điểm ông còn là một nhà hoạt động cộng đồng, một luật sư, một giảng viên đại học. Sau đó ông bước vào chính trị, từ một nghị sĩ bang, đến tranh cử thượng nghị sĩ, rồi cuộc đua thành Tổng thống. Trong nhiệm kì đầu tiên của mình tại Nhà Trắng, ông Obama và các cộng sự của mình đã đối mặt và vượt qua rất nhiều thách thức, để rồi thành công đưa ra gói kích cầu 800 tỷ đô cứu nền kinh tế Mỹ vượt qua khủng hoảng, thông qua gói chăm sóc sức khoẻ y tế hợp túi tiền giúp cho hàng chục triệu người có đủ khả năng mua bảo hiểm y tế, thúc đẩy chương trình chống biến đổi khí hậu, cắt giảm vũ khí hạt nhân,...
Đây là cuốn sách rất tuyệt. Xin cảm ơn ông Obama và nhà sách tiki.",,152875147,5,,18603392
tiki.vn,19532090,"Vê đóng gói ở tiki mục sách thì không có gì phải bàn nữa, mình đã mua sách trên tiki nhiều năm qua. 
Nội dung cuốn này đọc được vài trang nhưng đúng gu nên mình khá hài lòng.",,204078065,5,,9899731
tiki.vn,19532191,"Sách móp méo, mua 3 quyển hỏng cả 2. Yêu cầu đổi hàng thì cần phải có video mở gói hàng. Tin tưởng Tiki trading nên mở luôn nhưng quá thất vọng",,225912339,1,,16410514
tiki.vn,19532327,"sách hay, giúp ích được nhiều trong việc tham khảo từng giai đoạn, đỉnh cao cuộc đời để từ đó có thể điều chỉnh thân tâm sao cho thật hài hoà nhịp nhàng với tần số rung động của “vũ trụ” 😇 
“Ta đến với cuộc đời này không phải làm ông này bà nọ, để mà chứng tỏ bản thân tôn vinh cái ngã😌 mà cái cốt chính yếu chính là đưa bản thân mình vào đúng quỹ đạo tiến hoá hơn trên hành trình tâm linh. 
Suy cho cùng thì tất cả vấn đề của loài người cũng một chứ THAM mà ra, biết THIỂU DỤC TRI TÚC chính là chìa khoá thành công trăm trận trăm thắng, người không bh biết đủ là người mãi bị cái khổ đeo víu dai dẳng không biết bao nhiêu là kiếp sống”",,71345381,5,,23508377
tiki.vn,19532348,"Sách rất hay, tán dương công sức của bác Vượng khi viết nên 1 quyển sách vô cùng ý nghĩa như vậy. Quyển sách phá vỡ mọi định kiến trước đó của con người, đến nỗi tui còn hoài nghi nhân sinh, thắc mắc kiểu “ủa zị hoá ra là không phải lúc nào bác sĩ cũng đúng 100%” =))))) cái quan niệm *** nát ăn thịt bò để bổ máu thì nên vứt ra khỏi đầu mình rồi, và còn blabla các kiểu con đà điểu những vấn đề ăn uống tai hại trước đó của mình rồi. 
Sách này phù hợp cho những ai thực sự open mind trong cách chỉ dẫn của bác Vượng nha🥰 và thực sự quyết tâm bắt tay vào thay đổi thói quen ăn uống hằng ngày luôn, chứ mà bảo thủ kiến chấp quá thì NEXT! :))))",,85923342,5,,23508377
tiki.vn,19532494,"Sách nội dung hay, giao hàng nhanh. Sách mới nguyên vẹn khôg móp méo
Rất phù hợp cho các bạn trẻ đang trên đường chinh phục bản thân. Rát đáng đọc",,32490132,5,,7684719
tiki.vn,19532883,"Sách hay mà lần này đặt sách mình cực kì thất vọng bên mảng đóng gói của tiki, cực kì sơ sài, nhận sách toàn bị nhăn nheo hết các góc như thế này đây, mình toàn đặt sách trên tiki mấy lần trước rất ổn nhưng lần này chê cực kì",,249875150,3,,16232353
tiki.vn,19533780,Giao trễ 1 tuần . Đến khi người mua hàng thắc mắc nhiều lần mới kiểm tra lại . Chất lượng sách thì khá tốt nhưng giao hàng khá tệ,,12138656,2,,7899518
tiki.vn,19533895,"Có hơi trầy với xước 1 xíu nhưng bù lại giao nhanh nên không sao
Nội dung khá cuốn và sách khá cùi:))) có những cuốn mình mua được vài năm rồi nhưng nó không dễ xúc như vậy:)))) ban đầu không để ý đến lúc mở cuốn Muối ra thấy xúc nên mới để ý",,189643105,3,,27048704
tiki.vn,19534448,"Ồ, tôi khá bất ngờ về chất lượng nội dung của sách, tái bản lần thứ 7 và vẫn rất nhiều lỗi chính tả đơn giản như "" dờ, dới, hông, muống, xẻ""? Tự hỏi tôi đã được giao một sản phẩm xuất bản phẩm thật?",,73207240,2,,7805053
tiki.vn,19537422,"Mình mua cuốn này thông qua video review sách của anh Vui Lên. Trời ơi, sách quá hay luôn TT, mình đã khóc rất nhiều khi đọc cuốn sách này (có lẽ mình đồng cảm với nhân vật). Lúc tác giả miêu tả tình yêu, sự nhớ nhung của ông Ove với bà Sonja, rất đẹp, có một câu mình nhớ thế này ""Cuộc đời ông là những màu đen trắng, nhưng khi có bà, bà là cả màu sắc cuộc đời ông"" quá hay",,202879294,5,,94428
tiki.vn,19540131,"In ấn màu sắc đẹp, nội dung đa dạng",,601472,5,,472150
tiki.vn,19541709,"Chất lượng giấy tốt, hàng mới 2023, giao hành cực nhanh, mới đặt rạng sáng chiều cùng ngày đã đến. Khâu đóng gói và bảo quản cũng rất okela. Ủng hộ doanh nghiệp Việt, rấy vui vì lâu rồi mới mua sách mà ưng ý đến vậy.",,12107394,5,,27605079
tiki.vn,19542514,"",,185232565,5,,29443892
tiki.vn,19544999,"",,106225670,5,,5579648
tiki.vn,19545218,"Mình xem phim Người đàn ông mang tên OTTO trước khi mua sách. Mình thích đọc sách hơn, thấy nhiều nét tâm lý nhân vật hơn. Và thấy tình yêu của Ove dành cho Sonja thật nhiều, thật lớn. Tôi không tin vào soulmate, không tin vào love at first sight nhưng tôi luôn ngưỡng mộ những người tìm được soulmate của mình và cũng ước mình gặp được soulmate chứ bộ 🤣.",,202879294,5,,1024507
tiki.vn,19545609,"Về chất lượng đóng gói và giao hàng thì không có gì để chê trách, ở đây mình đánh giá về nội dung. Đọc tóm tắt sách mình đã nghĩ đây là một cuốn sách sâu sắc thậm chí còn có phần thông tuệ, tuy nhiên sau khi đọc được gần 100 trang thì mình thấy đã đánh giá sai, sách không phù hợp với mình, nội dung lồng ghép khá nhiều về đời tư và quá khứ của chủ tiệm sách, chuyện tình vụng trộm của ông ta và cách ông ta vượt qua nó đầy tiêu cực/ám ảnh. Dẫn dắt câu chuyện rối rắm, ảm đạm thật sự rất buồn ngủ, phong cách viết khá giống với mấy cuốn tiểu thuyết tình cảm thời 80-90s",,56454897,3,,1146743
tiki.vn,19549130,"Sách rất hay và mood rất chil, mọi người nếu muốn tìm sách có câu chuyện nhẹ nhàng dễ đọc thì nên mua cuốn này.

Ngoài ra còn có tính chất healing và kèm cả bài học hay bên trong. xứng đáng 10 điểm cho cuốn này :> Mong chờ tác giả ra thêm nhiều sách sau này thể loại tương tự.",,197587865,5,,687667
tiki.vn,19549560,Nội dung hay,,115869792,5,,8266711
tiki.vn,19549566,"Nội dung hay, sách đẹp",,106225670,5,,8266711
tiki.vn,19552665,"Chất lượng sách rất tốt, chỉ có 1 vấn đề mình thắc mắc thôi. Mình thấy trên tiki lúc đặt sách có nói là được kiểm tra trước khi nhận hàng, tùy nhiên mình đặt 2 đơn sách nhưng khi bên giao hàng đưa thì lại không cho mình kiểm hàng?? Có thể giải thích cho mình ? Phải chăng thông tin viết trên tiki là để a yên tâm mua hàng hơn, chứ không có giá trị sao?",,77982982,5,,5379231
tiki.vn,19554315,"Sách đưa ra giả thuyết về nguyên nhân gây ra các bệnh xơ hoá và ung thư, cũng là một giả thuyết hay, mình có thể cân nhắc tìm hiểu. Nhưng hầu tất cả các vấn đề tác giả đều bảo là do thiếu chất dinh dưỡng và hướng giải quyết là bổ sung chất dinh dưỡng, có vẻ như đang thần thánh hoá chất dinh dưỡng nhưng tác giả chưa giải thích cụ thể được chất dinh sẽ giải quyết vấn đề như thế nào, và bổ sung chất dinh dưỡng qua kênh nào ( thức ăn, thực phẩm chức năng hay truyền chất dinh dưỡng...).",,155550591,3,,15763267
